txn_id,y_access_failure,y_maker_checker_breakdown,y_cbs_posting_failure,y_account_opening_failure,api_latency_ms,retry_count,peak_hour_flag,server_region,hour,day_of_week,is_weekend,latency_band,retry_band,otp_failure_flag,session_timeout_flag,token_mismatch_flag,external_dependency_failure_flag,client_network_drop_flag,app_crash_flag,middleware_timeout_flag,field_error_flag,error_field_name,caching_issue_flag,tat_minutes,tat_hours,tat_bucket,submission_hour,submission_day_of_week,peak_submission_flag,control_risk_score,api_call_status,api_latency_ms_cbs_int,retry_attempts,cbs_sync_status,reconciliation_flag,data_loss_flag,event_hour,event_day_of_week,peak_event_flag,api_latency_band_integration,retry_band_integration,sync_risk_score,account_type,channel,branch_id,txn_month,txn_day_of_week,end_to_end_friction_score,total_failure_layers,is_slow_auth,is_slow_cbs
TXN0052873,1,0,0,0,3165,1,1,West,11,6,1,very_high,low,0,0,0,0,0,0,1,0,No_Error,0,139,2.316666666666667,>2h,11,6,1,1,Success,704,0,Synced,0,0,11,6,1,moderate,none,0,Savings,Mobile,B258,3,6,3,1,1,0
TXN0072125,0,0,0,0,200,1,0,East,0,6,1,low,low,0,0,0,0,0,0,0,0,No_Error,0,26,0.4333333333333333,15-30m,0,6,0,0,Success,537,0,Synced,0,0,0,6,0,moderate,none,0,Savings,Tablet,B465,3,6,0,0,0,0
TXN0038780,0,1,0,0,796,2,0,North,21,6,1,moderate,medium,0,0,1,0,0,0,0,1,PAN,0,215,3.583333333333333,>2h,21,6,0,2,Success,475,0,Synced,0,0,21,6,0,low,none,0,Current,Tablet,B450,3,6,2,1,0,0
TXN0091924,0,1,1,1,766,1,0,West,4,6,1,moderate,low,0,0,0,0,0,0,1,1,PAN,1,223,3.716666666666667,>2h,4,6,0,3,Failure,3885,3,Failed,1,1,4,6,0,very_high,high,4,Savings,Mobile,B280,3,6,7,2,0,1
TXN0020475,0,1,0,0,911,1,0,East,19,6,1,moderate,low,0,1,0,0,0,0,0,1,KYC_ID,0,80,1.3333333333333333,1-2h,19,6,0,2,Success,354,0,Synced,0,0,19,6,0,low,none,0,Current,Tablet,B320,3,6,2,1,0,0
TXN0011081,0,0,0,0,1002,1,0,North,17,6,1,high,low,0,0,0,0,0,0,0,0,No_Error,0,102,1.7,1-2h,17,6,0,1,Success,1187,0,Synced,0,0,17,6,0,high,none,1,Current,Tablet,B109,3,6,2,0,1,1
TXN0022919,1,0,0,1,803,2,0,West,21,6,1,moderate,medium,0,0,0,0,0,0,0,0,No_Error,0,80,1.3333333333333333,1-2h,21,6,0,1,Success,1116,0,Synced,0,0,21,6,0,high,none,1,Current,Tablet,B276,3,6,2,1,0,1
TXN0093361,0,0,0,0,646,1,0,South,22,6,1,moderate,low,1,0,0,0,0,0,0,0,No_Error,0,102,1.7,1-2h,22,6,0,1,Success,572,0,Synced,0,0,22,6,0,moderate,none,0,Savings,Mobile,B433,3,6,1,0,0,0
TXN0022278,0,0,1,0,592,1,0,West,20,6,1,moderate,low,0,0,1,0,0,0,1,0,No_Error,0,40,0.6666666666666666,30-60m,20,6,0,0,Failure,3748,2,Failed,1,1,20,6,0,very_high,medium,4,Savings,Mobile,B551,3,6,4,1,0,1
TXN0020362,0,0,0,0,851,1,0,East,20,6,1,moderate,low,0,0,0,0,0,0,1,0,No_Error,0,117,1.95,1-2h,20,6,0,1,Success,968,0,Synced,0,0,20,6,0,moderate,none,0,Current,Tablet,B435,3,6,1,0,0,0
TXN0016670,0,1,0,1,1144,1,0,South,3,6,1,high,low,0,0,0,0,0,0,0,1,KYC_ID,1,224,3.733333333333333,>2h,3,6,0,3,Success,1096,0,Synced,0,0,3,6,0,high,none,1,Current,Tablet,B410,3,6,4,1,1,1
TXN0044720,0,0,0,0,956,1,0,West,15,6,1,moderate,low,0,0,1,0,0,1,0,0,No_Error,0,43,0.7166666666666667,30-60m,15,6,0,0,Success,765,0,Synced,0,0,15,6,0,moderate,none,0,Savings,Mobile,B149,3,6,0,0,0,0
TXN0089659,0,1,0,1,1116,3,0,North,8,6,1,high,high,1,0,0,0,0,1,0,1,Address,1,61,1.0166666666666666,1-2h,8,6,0,3,Success,502,0,Synced,0,0,8,6,0,moderate,none,0,Current,Tablet,B289,3,6,3,1,1,0
TXN0052530,1,1,0,1,3629,1,1,South,11,6,1,very_high,low,0,0,0,0,0,1,1,1,PAN,1,232,3.8666666666666663,>2h,11,6,1,3,Success,497,0,Synced,0,0,11,6,1,low,none,0,Current,Mobile,B504,3,6,5,2,1,0
TXN0089847,0,0,0,0,626,2,0,West,17,6,1,moderate,medium,0,0,0,0,1,0,0,0,No_Error,0,78,1.3,1-2h,17,6,0,1,Success,438,0,Synced,0,0,17,6,0,low,none,0,Savings,Mobile,B453,3,6,1,0,0,0
TXN0041076,1,0,0,0,2694,1,1,South,9,6,1,very_high,low,0,1,0,0,0,0,1,0,No_Error,0,30,0.5,15-30m,9,6,1,0,Success,1066,0,Synced,0,0,9,6,1,high,none,1,Current,Tablet,B282,3,6,3,1,1,1
TXN0058970,0,0,0,0,1186,1,0,East,18,6,1,high,low,0,1,0,0,0,0,0,0,No_Error,0,121,2.0166666666666666,>2h,18,6,0,1,Success,724,0,Synced,0,0,18,6,0,moderate,none,0,Current,Mobile,B252,3,6,1,0,1,0
TXN0000578,0,0,0,0,782,1,0,West,3,6,1,moderate,low,0,0,1,0,0,0,0,0,No_Error,0,161,2.683333333333333,>2h,3,6,0,1,Success,1183,0,Synced,0,0,3,6,0,high,none,1,Savings,Tablet,B588,3,6,2,0,0,1
TXN0054106,0,1,0,0,1010,2,0,North,15,6,1,high,medium,0,0,0,0,0,0,0,1,PAN,1,247,4.116666666666666,>2h,15,6,0,3,Success,661,0,Synced,0,0,15,6,0,moderate,none,0,Savings,Mobile,B156,3,6,3,1,1,0
TXN0076319,0,0,0,0,721,1,0,West,21,6,1,moderate,low,0,0,0,0,0,1,0,0,No_Error,0,50,0.8333333333333334,30-60m,21,6,0,0,Success,989,0,Synced,0,0,21,6,0,moderate,none,0,Savings,Mobile,B144,3,6,0,0,0,0
TXN0050866,0,0,0,1,831,2,0,South,17,6,1,moderate,medium,0,0,1,0,0,0,0,0,No_Error,0,172,2.8666666666666667,>2h,17,6,0,1,Success,431,0,Synced,0,0,17,6,0,low,none,0,Current,Mobile,B351,3,6,1,0,0,0
TXN0020429,0,0,0,1,682,1,0,West,16,6,1,moderate,low,1,0,0,0,1,0,0,0,No_Error,0,77,1.2833333333333334,1-2h,16,6,0,1,Success,325,0,Synced,0,0,16,6,0,low,none,0,Savings,Tablet,B335,3,6,1,0,0,0
TXN0049318,0,0,0,0,392,3,0,South,4,6,1,low,high,1,0,0,0,0,0,0,0,No_Error,0,55,0.9166666666666666,30-60m,4,6,0,0,Success,1161,0,Synced,0,0,4,6,0,high,none,1,Current,Tablet,B159,3,6,1,0,0,1
TXN0077642,0,0,0,0,871,1,0,East,15,6,1,moderate,low,0,1,0,0,0,0,0,0,No_Error,0,163,2.716666666666667,>2h,15,6,0,1,Success,1034,0,Synced,0,0,15,6,0,high,none,1,Savings,Mobile,B344,3,6,2,0,0,1
TXN0091945,0,0,0,0,512,1,0,East,16,6,1,moderate,low,0,0,0,0,0,0,0,0,No_Error,0,108,1.8,1-2h,16,6,0,1,Success,1095,0,Synced,0,0,16,6,0,high,none,1,Current,Tablet,B546,3,6,2,0,0,1
TXN0079619,0,0,0,0,989,1,0,South,18,6,1,moderate,low,0,0,0,0,0,0,0,0,No_Error,0,165,2.75,>2h,18,6,0,1,Success,951,0,Synced,0,0,18,6,0,moderate,none,0,Current,Mobile,B436,3,6,1,0,0,0
TXN0092879,0,1,0,0,599,1,0,North,5,6,1,moderate,low,0,0,0,0,0,0,0,1,Address,1,212,3.533333333333333,>2h,5,6,0,3,Success,484,0,Synced,0,0,5,6,0,low,none,0,Current,Mobile,B511,3,6,3,1,0,0
TXN0047107,1,1,0,0,1884,1,1,South,10,6,1,high,low,0,0,0,0,0,0,0,1,PAN,1,77,1.2833333333333334,1-2h,10,6,1,3,Success,581,0,Synced,0,0,10,6,1,moderate,none,0,Current,Mobile,B175,3,6,5,2,1,0
TXN0019736,1,0,0,0,735,2,0,West,5,6,1,moderate,medium,1,0,0,0,0,0,0,0,No_Error,0,126,2.1,>2h,5,6,0,1,Success,327,0,Synced,0,0,5,6,0,low,none,0,Savings,Mobile,B217,3,6,1,1,0,0
TXN0003313,0,0,0,0,891,2,0,North,16,6,1,moderate,medium,0,0,0,0,0,0,0,0,No_Error,0,102,1.7,1-2h,16,6,0,1,Success,863,0,Synced,0,0,16,6,0,moderate,none,0,Current,Mobile,B296,3,6,1,0,0,0
TXN0037687,0,0,0,0,741,1,0,South,2,6,1,moderate,low,1,0,0,0,0,0,0,0,No_Error,0,91,1.5166666666666666,1-2h,2,6,0,1,Success,1145,0,Synced,0,0,2,6,0,high,none,1,Savings,Mobile,B357,3,6,2,0,0,1
TXN0042575,0,0,0,0,1052,3,0,South,3,6,1,high,high,0,0,0,0,0,0,0,0,No_Error,0,47,0.7833333333333333,30-60m,3,6,0,0,Success,693,0,Synced,0,0,3,6,0,moderate,none,0,Savings,Tablet,B171,3,6,0,0,1,0
TXN0082406,0,1,0,0,775,1,0,North,6,6,1,moderate,low,0,0,1,0,0,0,0,1,DOB,0,124,2.066666666666667,>2h,6,6,0,2,Success,536,0,Synced,0,0,6,6,0,moderate,none,0,Current,Mobile,B557,3,6,2,1,0,0
TXN0084434,1,1,0,0,432,2,0,North,21,6,1,low,medium,0,0,0,0,0,0,1,1,PAN,0,147,2.45,>2h,21,6,0,2,Success,447,0,Synced,0,0,21,6,0,low,none,0,Savings,Mobile,B585,3,6,2,2,0,0
TXN0084640,0,1,0,1,305,1,0,North,18,6,1,low,low,0,1,0,0,0,0,0,1,Address,0,288,4.8,>2h,18,6,0,2,Success,892,0,Synced,0,0,18,6,0,moderate,none,0,Current,Tablet,B226,3,6,2,1,0,0
TXN0046363,0,0,0,0,559,1,0,West,16,6,1,moderate,low,0,0,0,0,0,0,0,0,No_Error,0,46,0.7666666666666667,30-60m,16,6,0,0,Success,501,0,Synced,0,0,16,6,0,moderate,none,0,Savings,Tablet,B218,3,6,0,0,0,0
TXN0065959,1,0,0,0,2816,1,1,East,10,6,1,very_high,low,0,1,1,0,0,0,1,0,No_Error,0,84,1.4,1-2h,10,6,1,1,Success,964,0,Synced,0,0,10,6,1,moderate,none,0,Current,Tablet,B422,3,6,3,1,1,0
TXN0055470,0,0,1,0,799,1,0,North,1,6,1,moderate,low,0,0,0,0,0,0,0,0,No_Error,0,80,1.3333333333333333,1-2h,1,6,0,1,Failure,2335,2,Failed,1,1,1,6,0,very_high,medium,4,Savings,Mobile,B312,3,6,5,1,0,1
TXN0000833,0,0,0,0,1142,1,0,East,12,6,1,high,low,0,0,1,1,0,0,0,0,No_Error,0,170,2.833333333333333,>2h,12,6,0,1,Success,1128,0,Synced,0,0,12,6,0,high,none,1,Savings,Tablet,B103,3,6,2,0,1,1
TXN0016842,0,0,0,0,632,1,0,East,0,6,1,moderate,low,0,0,0,0,0,0,0,0,No_Error,0,14,0.2333333333333333,<=15m,0,6,0,0,Success,1082,0,Synced,0,0,0,6,0,high,none,1,Savings,Mobile,B341,3,6,1,0,0,1
TXN0039845,1,0,0,1,693,1,0,East,14,6,1,moderate,low,0,0,0,1,0,0,0,0,No_Error,0,5,0.0833333333333333,<=15m,14,6,0,0,Success,1049,0,Synced,0,0,14,6,0,high,none,1,Current,Tablet,B513,3,6,1,1,0,1
TXN0037836,0,0,0,0,1019,1,0,North,14,6,1,high,low,1,1,0,0,0,0,0,0,No_Error,0,177,2.95,>2h,14,6,0,1,Success,697,0,Synced,0,0,14,6,0,moderate,none,0,Savings,Mobile,B381,3,6,1,0,1,0
TXN0048006,0,0,0,0,291,1,0,West,14,6,1,low,low,0,0,0,0,0,0,0,0,No_Error,0,58,0.9666666666666668,30-60m,14,6,0,0,Success,732,0,Synced,0,0,14,6,0,moderate,none,0,Current,Tablet,B136,3,6,0,0,0,0
TXN0012082,1,0,0,0,1059,2,0,East,3,6,1,high,medium,0,1,0,1,0,0,0,0,No_Error,0,172,2.8666666666666667,>2h,3,6,0,1,Success,892,0,Synced,0,0,3,6,0,moderate,none,0,Current,Mobile,B589,3,6,1,1,1,0
TXN0067774,0,0,0,0,270,1,0,East,7,6,1,low,low,0,1,0,0,0,0,0,0,No_Error,0,42,0.7,30-60m,7,6,0,0,Success,758,0,Synced,0,0,7,6,0,moderate,none,0,Savings,Tablet,B219,3,6,0,0,0,0
TXN0002788,0,1,0,1,450,1,0,South,19,6,1,low,low,0,0,0,0,0,0,0,1,Address,0,83,1.3833333333333333,1-2h,19,6,0,2,Success,1078,0,Synced,0,0,19,6,0,high,none,1,Current,Tablet,B196,3,6,3,1,0,1
TXN0036545,0,0,0,0,264,1,0,East,5,6,1,low,low,0,0,0,0,0,0,0,0,No_Error,0,113,1.8833333333333333,1-2h,5,6,0,1,Success,888,0,Synced,0,0,5,6,0,moderate,none,0,Savings,Mobile,B155,3,6,1,0,0,0
TXN0027646,1,0,0,0,2296,2,1,West,10,6,1,very_high,medium,1,1,0,0,0,1,0,0,No_Error,0,95,1.5833333333333333,1-2h,10,6,1,1,Success,521,0,Synced,0,0,10,6,1,moderate,none,0,Savings,Mobile,B275,3,6,3,1,1,0
TXN0028101,0,0,0,0,1044,1,0,South,20,6,1,high,low,0,1,0,0,0,0,0,0,No_Error,0,28,0.4666666666666667,15-30m,20,6,0,0,Success,379,0,Synced,0,0,20,6,0,low,none,0,Savings,Mobile,B276,3,6,0,0,1,0
TXN0004189,0,0,0,0,204,1,0,North,6,6,1,low,low,0,0,0,0,0,0,0,0,No_Error,0,33,0.55,30-60m,6,6,0,0,Success,396,0,Synced,0,0,6,6,0,low,none,0,Savings,Tablet,B185,3,6,0,0,0,0
TXN0063121,0,0,0,1,1170,1,0,North,14,6,1,high,low,0,0,0,0,0,0,0,0,No_Error,0,82,1.3666666666666667,1-2h,14,6,0,1,Success,1150,0,Synced,0,0,14,6,0,high,none,1,Current,Tablet,B409,3,6,2,0,1,1
TXN0007339,0,1,0,0,412,1,0,South,2,6,1,low,low,0,0,0,0,0,0,0,1,Address,1,202,3.3666666666666667,>2h,2,6,0,3,Success,1146,0,Synced,0,0,2,6,0,high,none,1,Current,Tablet,B511,3,6,4,1,0,1
TXN0023986,0,0,0,0,992,1,0,West,12,6,1,moderate,low,0,0,0,0,0,0,0,0,No_Error,0,71,1.1833333333333331,1-2h,12,6,0,1,Success,498,0,Synced,0,0,12,6,0,low,none,0,Savings,Mobile,B113,3,6,1,0,0,0
TXN0066871,0,0,0,0,967,2,0,South,7,6,1,moderate,medium,0,0,0,0,0,0,0,0,No_Error,0,130,2.1666666666666665,>2h,7,6,0,1,Success,643,0,Synced,0,0,7,6,0,moderate,none,0,Current,Mobile,B526,3,6,1,0,0,0
TXN0097652,0,0,0,0,270,1,0,West,2,6,1,low,low,0,0,0,0,0,0,0,0,No_Error,0,11,0.1833333333333333,<=15m,2,6,0,0,Success,347,0,Synced,0,0,2,6,0,low,none,0,Current,Mobile,B186,3,6,0,0,0,0
TXN0050579,1,0,0,0,3553,1,1,North,11,6,1,very_high,low,0,0,0,1,0,1,1,0,No_Error,0,140,2.333333333333333,>2h,11,6,1,1,Success,358,0,Synced,0,0,11,6,1,low,none,0,Current,Mobile,B463,3,6,3,1,1,0
TXN0087470,0,0,0,0,463,1,0,North,20,6,1,low,low,1,0,0,0,0,0,0,0,No_Error,0,104,1.7333333333333334,1-2h,20,6,0,1,Success,742,0,Synced,0,0,20,6,0,moderate,none,0,Current,Mobile,B209,3,6,1,0,0,0
TXN0041821,0,0,0,0,693,1,0,East,2,6,1,moderate,low,0,0,0,0,0,0,0,0,No_Error,0,22,0.3666666666666666,15-30m,2,6,0,0,Success,1018,0,Synced,0,0,2,6,0,high,none,1,Current,Mobile,B525,3,6,1,0,0,1
TXN0036823,0,1,0,1,1150,1,0,North,2,6,1,high,low,0,0,0,0,0,0,1,1,KYC_ID,1,237,3.95,>2h,2,6,0,3,Success,837,0,Synced,0,0,2,6,0,moderate,none,0,Current,Tablet,B435,3,6,3,1,1,0
TXN0027717,0,0,0,0,278,1,0,West,4,6,1,low,low,0,0,1,0,0,0,0,0,No_Error,0,87,1.45,1-2h,4,6,0,1,Success,753,0,Synced,0,0,4,6,0,moderate,none,0,Savings,Tablet,B465,3,6,1,0,0,0
TXN0041671,0,0,0,1,1185,1,0,North,0,6,1,high,low,0,0,0,0,0,0,0,0,No_Error,0,121,2.0166666666666666,>2h,0,6,0,1,Success,655,0,Synced,0,0,0,6,0,moderate,none,0,Current,Tablet,B318,3,6,1,0,1,0
TXN0002212,0,0,0,1,1044,1,0,East,17,6,1,high,low,0,1,0,0,0,0,0,0,No_Error,0,25,0.4166666666666667,15-30m,17,6,0,0,Success,1166,0,Synced,0,0,17,6,0,high,none,1,Savings,Tablet,B168,3,6,1,0,1,1
TXN0009600,0,0,0,0,1185,1,0,West,23,6,1,high,low,0,0,0,1,0,0,0,0,No_Error,0,42,0.7,30-60m,23,6,0,0,Success,1037,0,Synced,0,0,23,6,0,high,none,1,Current,Mobile,B408,3,6,1,0,1,1
TXN0089805,0,0,0,0,534,1,0,North,17,6,1,moderate,low,0,0,0,0,0,0,0,0,No_Error,0,81,1.35,1-2h,17,6,0,1,Success,751,0,Synced,0,0,17,6,0,moderate,none,0,Savings,Mobile,B269,3,6,1,0,0,0
TXN0053113,1,0,0,0,372,1,0,West,3,6,1,low,low,0,1,0,0,0,0,0,0,No_Error,0,75,1.25,1-2h,3,6,0,1,Success,1111,0,Synced,0,0,3,6,0,high,none,1,Current,Tablet,B175,3,6,2,1,0,1
TXN0054272,0,0,0,1,496,1,0,East,2,6,1,low,low,0,0,0,0,0,0,0,0,No_Error,0,15,0.25,<=15m,2,6,0,0,Success,461,0,Synced,0,0,2,6,0,low,none,0,Current,Tablet,B400,3,6,0,0,0,0
TXN0023001,1,0,0,0,2035,1,1,South,11,6,1,very_high,low,1,0,0,1,0,1,1,0,No_Error,0,109,1.8166666666666669,1-2h,11,6,1,1,Success,1032,0,Synced,0,0,11,6,1,high,none,1,Savings,Tablet,B252,3,6,4,1,1,1
TXN0037028,0,0,0,1,528,1,0,North,23,6,1,moderate,low,0,0,0,1,1,0,1,0,No_Error,0,63,1.05,1-2h,23,6,0,1,Success,1066,0,Synced,0,0,23,6,0,high,none,1,Current,Tablet,B296,3,6,2,0,0,1
TXN0068970,0,0,0,1,241,1,0,South,6,6,1,low,low,1,0,0,0,0,0,0,0,No_Error,0,54,0.9,30-60m,6,6,0,0,Success,847,0,Synced,0,0,6,6,0,moderate,none,0,Current,Tablet,B492,3,6,0,0,0,0
TXN0061238,0,1,0,0,979,1,0,South,14,6,1,moderate,low,0,0,0,0,0,0,0,1,DOB,0,280,4.666666666666667,>2h,14,6,0,2,Success,597,0,Synced,0,0,14,6,0,moderate,none,0,Current,Tablet,B132,3,6,2,1,0,0
TXN0011897,0,0,0,0,281,1,0,West,15,6,1,low,low,0,1,0,0,0,0,0,0,No_Error,0,21,0.35,15-30m,15,6,0,0,Success,975,0,Synced,0,0,15,6,0,moderate,none,0,Savings,Tablet,B305,3,6,0,0,0,0
TXN0032661,0,0,1,1,483,1,0,South,0,6,1,low,low,0,0,0,0,0,0,1,0,No_Error,0,134,2.2333333333333334,>2h,0,6,0,1,Failure,4380,3,Failed,1,1,0,6,0,very_high,high,4,Current,Mobile,B565,3,6,5,1,0,1
TXN0015666,0,0,0,0,497,1,0,East,8,6,1,low,low,1,0,0,0,0,0,0,0,No_Error,0,106,1.7666666666666666,1-2h,8,6,0,1,Success,493,0,Synced,0,0,8,6,0,low,none,0,Current,Mobile,B175,3,6,1,0,0,0
TXN0002168,0,0,0,0,764,2,0,North,12,6,1,moderate,medium,0,0,0,0,0,0,0,0,No_Error,0,5,0.0833333333333333,<=15m,12,6,0,0,Success,973,0,Synced,0,0,12,6,0,moderate,none,0,Current,Tablet,B310,3,6,0,0,0,0
TXN0093665,0,0,1,1,1118,2,0,North,13,6,1,high,medium,0,0,0,0,0,0,0,0,No_Error,0,32,0.5333333333333333,30-60m,13,6,0,0,Failure,2226,1,Failed,1,1,13,6,0,very_high,low,4,Current,Tablet,B472,3,6,4,1,1,1
TXN0062925,0,1,0,0,898,2,0,South,8,6,1,moderate,medium,0,0,0,0,0,0,0,1,DOB,0,87,1.45,1-2h,8,6,0,2,Success,716,0,Synced,0,0,8,6,0,moderate,none,0,Current,Mobile,B340,3,6,2,1,0,0
TXN0019212,1,0,0,1,3919,1,1,West,10,6,1,very_high,low,0,1,0,0,0,1,1,0,No_Error,0,84,1.4,1-2h,10,6,1,1,Success,320,0,Synced,0,0,10,6,1,low,none,0,Savings,Tablet,B541,3,6,3,1,1,0
TXN0018483,1,0,0,0,3801,3,1,West,10,6,1,very_high,high,1,0,1,0,0,1,0,0,No_Error,0,30,0.5,15-30m,10,6,1,0,Success,322,0,Synced,0,0,10,6,1,low,none,0,Savings,Tablet,B317,3,6,2,1,1,0
TXN0030017,0,1,0,1,591,1,0,West,23,6,1,moderate,low,0,0,0,0,0,0,0,1,KYC_ID,1,207,3.45,>2h,23,6,0,3,Success,802,0,Synced,0,0,23,6,0,moderate,none,0,Savings,Tablet,B474,3,6,3,1,0,0
TXN0092222,0,0,0,0,550,1,0,West,4,6,1,moderate,low,1,0,0,0,0,0,0,0,No_Error,0,128,2.1333333333333333,>2h,4,6,0,1,Success,789,0,Synced,0,0,4,6,0,moderate,none,0,Current,Mobile,B455,3,6,1,0,0,0
TXN0003737,1,1,0,0,1009,2,0,East,15,6,1,high,medium,1,0,0,0,0,0,0,1,KYC_ID,0,229,3.816666666666667,>2h,15,6,0,2,Success,381,0,Synced,0,0,15,6,0,low,none,0,Savings,Tablet,B280,3,6,2,2,1,0
TXN0034721,0,1,0,0,870,3,0,North,4,6,1,moderate,high,0,1,0,0,0,0,0,1,KYC_ID,1,94,1.5666666666666669,1-2h,4,6,0,3,Success,614,0,Synced,0,0,4,6,0,moderate,none,0,Current,Tablet,B359,3,6,3,1,0,0
TXN0058320,1,1,0,1,3542,1,1,South,11,6,1,very_high,low,1,1,1,0,0,1,1,1,PAN,1,112,1.8666666666666667,1-2h,11,6,1,3,Success,838,0,Synced,0,0,11,6,1,moderate,none,0,Current,Tablet,B323,3,6,5,2,1,0
TXN0032710,0,0,0,0,347,1,0,East,22,6,1,low,low,1,0,0,0,0,0,0,0,No_Error,0,103,1.7166666666666666,1-2h,22,6,0,1,Success,689,0,Synced,0,0,22,6,0,moderate,none,0,Current,Mobile,B595,3,6,1,0,0,0
TXN0040501,0,1,0,0,374,1,0,South,6,6,1,low,low,0,0,0,0,0,0,0,1,KYC_ID,1,255,4.25,>2h,6,6,0,3,Success,365,0,Synced,0,0,6,6,0,low,none,0,Current,Mobile,B459,3,6,3,1,0,0
TXN0094458,0,0,0,0,876,2,0,South,22,6,1,moderate,medium,0,0,0,0,1,0,0,0,No_Error,0,168,2.8,>2h,22,6,0,1,Success,1149,0,Synced,0,0,22,6,0,high,none,1,Current,Tablet,B118,3,6,2,0,0,1
TXN0009836,0,1,0,0,220,1,0,East,14,6,1,low,low,0,0,0,0,0,0,0,1,DOB,1,116,1.9333333333333331,1-2h,14,6,0,3,Success,1139,0,Synced,0,0,14,6,0,high,none,1,Current,Tablet,B588,3,6,4,1,0,1
TXN0032358,0,0,0,0,1155,1,0,South,13,6,1,high,low,0,1,0,0,0,0,0,0,No_Error,0,93,1.55,1-2h,13,6,0,1,Success,507,0,Synced,0,0,13,6,0,moderate,none,0,Current,Tablet,B573,3,6,1,0,1,0
TXN0086166,1,1,0,1,789,1,0,South,13,6,1,moderate,low,0,0,1,0,0,0,0,1,KYC_ID,1,62,1.0333333333333334,1-2h,13,6,0,3,Success,1104,0,Synced,0,0,13,6,0,high,none,1,Savings,Tablet,B580,3,6,4,2,0,1
TXN0087102,0,0,0,0,267,1,0,South,21,6,1,low,low,0,0,0,0,0,0,0,0,No_Error,0,160,2.6666666666666665,>2h,21,6,0,1,Success,1137,0,Synced,0,0,21,6,0,high,none,1,Savings,Mobile,B157,3,6,2,0,0,1
TXN0062450,1,0,0,1,3273,1,1,East,9,6,1,very_high,low,0,1,0,0,0,1,1,0,No_Error,0,149,2.4833333333333334,>2h,9,6,1,1,Success,915,0,Synced,0,0,9,6,1,moderate,none,0,Current,Tablet,B409,3,6,3,1,1,0
TXN0001574,0,1,0,0,512,1,0,East,14,6,1,moderate,low,0,0,0,0,0,0,0,1,Address,0,228,3.8,>2h,14,6,0,2,Success,917,0,Synced,0,0,14,6,0,moderate,none,0,Savings,Mobile,B585,3,6,2,1,0,0
TXN0048728,0,0,0,0,871,1,0,South,17,6,1,moderate,low,0,0,0,0,0,0,0,0,No_Error,0,149,2.4833333333333334,>2h,17,6,0,1,Success,861,0,Synced,0,0,17,6,0,moderate,none,0,Savings,Tablet,B373,3,6,1,0,0,0
TXN0020676,0,0,0,0,593,1,0,East,0,6,1,moderate,low,0,0,0,0,0,0,0,0,No_Error,0,123,2.05,>2h,0,6,0,1,Success,601,0,Synced,0,0,0,6,0,moderate,none,0,Savings,Tablet,B412,3,6,1,0,0,0
TXN0094764,0,0,0,0,200,1,0,North,1,6,1,low,low,0,0,0,0,0,0,0,0,No_Error,0,36,0.6,30-60m,1,6,0,0,Success,997,0,Synced,0,0,1,6,0,moderate,none,0,Current,Mobile,B201,3,6,0,0,0,0
TXN0091870,0,0,0,0,1188,3,0,North,19,6,1,high,high,0,0,0,0,0,0,0,0,No_Error,0,97,1.6166666666666667,1-2h,19,6,0,1,Success,664,0,Synced,0,0,19,6,0,moderate,none,0,Current,Tablet,B566,3,6,1,0,1,0
TXN0020061,1,0,0,0,933,2,0,South,12,6,1,moderate,medium,0,0,0,0,0,0,0,0,No_Error,0,63,1.05,1-2h,12,6,0,1,Success,483,0,Synced,0,0,12,6,0,low,none,0,Savings,Tablet,B515,3,6,1,1,0,0
TXN0038050,0,0,0,0,937,1,0,East,0,6,1,moderate,low,0,0,0,0,0,0,0,0,No_Error,0,125,2.083333333333333,>2h,0,6,0,1,Success,560,0,Synced,0,0,0,6,0,moderate,none,0,Current,Tablet,B164,3,6,1,0,0,0
TXN0098071,0,0,0,0,1108,1,0,South,3,6,1,high,low,1,0,0,0,0,0,0,0,No_Error,0,33,0.55,30-60m,3,6,0,0,Success,792,0,Synced,0,0,3,6,0,moderate,none,0,Savings,Mobile,B262,3,6,0,0,1,0
TXN0040395,0,0,0,0,1178,1,0,South,21,6,1,high,low,0,1,0,0,0,1,0,0,No_Error,0,32,0.5333333333333333,30-60m,21,6,0,0,Success,800,0,Synced,0,0,21,6,0,moderate,none,0,Current,Mobile,B532,3,6,0,0,1,0
TXN0061950,0,0,0,0,475,1,0,North,23,6,1,low,low,0,0,0,0,0,0,0,0,No_Error,0,107,1.7833333333333334,1-2h,23,6,0,1,Success,513,0,Synced,0,0,23,6,0,moderate,none,0,Savings,Tablet,B205,3,6,1,0,0,0
TXN0087036,0,0,0,1,954,1,0,East,23,6,1,moderate,low,0,1,0,0,0,0,0,0,No_Error,0,26,0.4333333333333333,15-30m,23,6,0,0,Success,1146,0,Synced,0,0,23,6,0,high,none,1,Savings,Mobile,B106,3,6,1,0,0,1
TXN0024036,0,0,0,0,465,2,0,South,17,6,1,low,medium,0,0,0,0,0,0,0,0,No_Error,0,93,1.55,1-2h,17,6,0,1,Success,1063,0,Synced,0,0,17,6,0,high,none,1,Current,Mobile,B263,3,6,2,0,0,1
